ano,mes,temperatura_media_c,temperatura_maxima_c,temperatura_minima_c,precipitacao_media_dia_valido_mm,maior_chuva_diaria_mm,dias_validos_temperatura,dias_validos_precipitacao,dias_chuvosos,dias_esperados,cobertura_temperatura,cobertura_precipitacao,proporcao_dias_chuvosos,temperatura_adequada_90,precipitacao_adequada_90
2024,4,23.96333333333333,33.9,13.4,2.7733333333333334,35.6,30,30,7.0,30,1.0,1.0,0.23333333333333334,True,True
2024,5,22.173521505376346,33.3,6.4,0.5870967741935483,10.6,31,31,3.0,31,1.0,1.0,0.0967741935483871,True,True
2024,6,21.373749999999998,31.2,12.1,0.02,0.6,30,30,0.0,30,1.0,1.0,0.0,True,True
2024,7,19.54220430107527,31.5,10.7,0.6000000000000001,12.0,31,31,2.0,31,1.0,1.0,0.06451612903225806,True,True
2024,8,20.912096774193547,36.0,6.9,0.9032258064516129,16.6,31,31,3.0,31,1.0,1.0,0.0967741935483871,True,True
2024,9,25.709305555555556,39.3,13.7,0.35333333333333333,10.2,30,30,1.0,30,1.0,1.0,0.03333333333333333,True,True
2024,10,24.212903225806453,39.7,13.8,3.0,45.2,31,31,6.0,31,1.0,1.0,0.1935483870967742,True,True
2024,11,23.990000000000002,36.0,15.8,6.34,64.6,30,30,11.0,30,1.0,1.0,0.36666666666666664,True,True
2024,12,23.944220430107528,34.9,16.9,6.974193548387096,39.8,31,31,15.0,31,1.0,1.0,0.4838709677419355,True,True
2025,1,24.716129032258067,34.3,15.4,5.335483870967742,41.4,31,31,12.0,31,1.0,1.0,0.3870967741935484,True,True
2025,2,25.304464285714285,35.4,18.6,1.885714285714286,15.4,28,28,9.0,28,1.0,1.0,0.32142857142857145,True,True
2025,3,25.076344086021507,35.9,16.1,2.0129032258064514,23.999999999999996,31,31,5.0,31,1.0,1.0,0.16129032258064516,True,True
2025,4,22.434305555555557,33.7,15.0,1.5866666666666667,22.0,30,30,6.0,30,1.0,1.0,0.2,True,True
2025,5,20.092069892473116,30.9,6.1,0.39354838709677425,6.800000000000001,31,31,3.0,31,1.0,1.0,0.0967741935483871,True,True
2025,6,17.964245169082126,28.5,4.3,3.066666666666667,26.8,30,30,8.0,30,1.0,1.0,0.26666666666666666,True,True
2025,7,17.24464118747078,30.4,7.4,0.3290322580645161,10.0,31,31,1.0,31,1.0,1.0,0.03225806451612903,True,True
2025,8,19.50994623655914,34.0,4.7,0.05161290322580645,1.0,31,31,1.0,31,1.0,1.0,0.03225806451612903,True,True
2025,9,22.98361111111111,37.4,12.5,0.14,4.0,30,30,1.0,30,1.0,1.0,0.03333333333333333,True,True
2025,10,22.507083333333334,37.9,11.2,2.9066666666666667,22.0,30,30,10.0,31,0.967741935483871,0.967741935483871,0.3333333333333333,True,True
2025,11,22.67161231884058,36.6,12.7,3.44,35.800000000000004,30,30,12.0,30,1.0,1.0,0.4,True,True
2025,12,24.786340579710146,36.5,16.8,6.073333333333334,50.4,30,30,20.0,31,0.967741935483871,0.967741935483871,0.6666666666666666,True,True
